longitude,latitude,house_id
36.32595719,32.29505712,D04-B08-H049
36.3260767,32.29501381,D04-B08-H050
36.32330302,32.29592816,D04-B09-H001
36.32323048,32.29579133,D04-B09-H002
36.32304038,32.29585149,D04-B09-H003
36.32303776,32.29589203,D04-B09-H004
36.32314274,32.29594316,D04-B09-H005
36.32307192,32.29596669,D04-B09-H006
36.32292027,32.29604467,D04-B09-H007
36.3228832,32.29594282,D04-B09-H008
36.32272906,32.29603507,D04-B09-H009
36.32277966,32.29609873,D04-B09-H010
36.32264259,32.29616911,D04-B09-H011
36.32255111,32.29607025,D04-B09-H012
36.32232572,32.29611682,D04-B09-H013
36.32233989,32.29620025,D04-B09-H014
36.32245409,32.29627922,D04-B09-H015
36.3221511,32.29638082,D04-B09-H016
36.32210805,32.29630006,D04-B09-H017
36.3220576,32.29622572,D04-B09-H018
36.32191207,32.29623587,D04-B09-H019
36.32203512,32.29644777,D04-B09-H021
36.32109619,32.29621979,D04-B09-H022
36.32114137,32.29631256,D04-B09-H023
36.32117906,32.29647217,D04-B09-H024
36.32127238,32.29647169,D04-B09-H025
36.32132951,32.29665378,D04-B09-H026
36.32137142,32.2967614,D04-B09-H027
36.32140517,32.29682798,D04-B09-H028
36.32143084,32.29688297,D04-B09-H029
36.32150667,32.29707774,D04-B09-H031
36.32158916,32.2972123,D04-B09-H032
36.32130366,32.29710928,D04-B09-H033
36.32123872,32.29694812,D04-B09-H035
36.32119566,32.29687759,D04-B09-H036
36.3211739,32.29680415,D04-B09-H037
36.32113966,32.29670612,D04-B09-H038
36.3210626,32.29663844,D04-B09-H039
36.32104316,32.29659123,D04-B09-H040
36.32097631,32.29626567,D04-B09-H041
36.32103506,32.29674018,D04-B09-H042
36.32107774,32.29686038,D04-B09-H043
36.32111332,32.29691399,D04-B09-H044
36.3211448,32.29697777,D04-B09-H045
36.32117755,32.29702758,D04-B09-H046
36.32119052,32.2970943,D04-B09-H047
36.32120764,32.29717436,D04-B09-H048
36.32109039,32.29724639,D04-B09-H049
36.32109039,32.29724639,D04-B09-H049
36.3210585,32.29717725,D04-B09-H050
36.32102904,32.29711776,D04-B09-H051
36.32099508,32.29700166,D04-B09-H052
36.32096896,32.29692094,D04-B09-H053
36.320937,32.29680624,D04-B09-H054
36.32086986,32.29667246,D04-B09-H055
36.32071034,32.29667944,D04-B09-H056
36.32079937,32.29673161,D04-B09-H057
36.32080267,32.29682116,D04-B09-H058
36.32087066,32.29698946,D04-B09-H059
36.32087213,32.29705913,D04-B09-H060
36.32098422,32.29726279,D04-B09-H062
36.32090768,32.29767091,D04-B09-H063
36.32089325,32.29757336,D04-B09-H064
36.32084151,32.29750021,D04-B09-H065
36.32076134,32.29742516,D04-B09-H066
36.32085935,32.29737296,D04-B09-H067
36.32076778,32.29728782,D04-B09-H068
36.32072108,32.2971839,D04-B09-H069
36.32067286,32.2971067,D04-B09-H070
36.32063553,32.2970424,D04-B09-H071
36.32059834,32.29698744,D04-B09-H072
36.32055139,32.29689874,D04-B09-H073
36.32051887,32.29684004,D04-B09-H074
36.32049349,32.29677382,D04-B09-H075
36.32046766,32.29671794,D04-B09-H076
36.3202961,32.29678038,D04-B09-H077
36.32027108,32.29664978,D04-B09-H078
36.3201914,32.29668512,D04-B09-H079
36.32019368,32.29681014,D04-B09-H080
36.32004427,32.2968513,D04-B09-H081
36.31991946,32.29688177,D04-B09-H083
36.31981557,32.29692298,D04-B09-H084
36.31966214,32.29698604,D04-B09-H085
36.3194712,32.29704572,D04-B09-H086
36.32342886,32.29555917,D04-B10-H001
36.32341356,32.29544348,D04-B10-H002
36.32337791,32.29533559,D04-B10-H003
36.32330165,32.29524485,D04-B10-H004
36.32343804,32.29519628,D04-B10-H005
36.32347993,32.29525592,D04-B10-H006
36.32353223,32.2953212,D04-B10-H007
36.3235686,32.29541286,D04-B10-H008
36.32355908,32.29516463,D04-B10-H011
36.32371098,32.29502128,D04-B10-H012
36.3237767,32.2951508,D04-B10-H013
36.32377951,32.2952863,D04-B10-H014
36.32379217,32.29535857,D04-B10-H015
36.32379217,32.29535857,D04-B10-H015
36.32388043,32.2955033,D04-B10-H016
36.32403082,32.29546272,D04-B10-H017
36.32399402,32.2953584,D04-B10-H018
36.32391719,32.29521469,D04-B10-H019
36.32387631,32.29506841,D04-B10-H020
36.32406605,32.29507502,D04-B10-H021
36.32411206,32.29516918,D04-B10-H022
36.32415265,32.29532669,D04-B10-H023
36.32420108,32.29540988,D04-B10-H024
36.32430279,32.29541268,D04-B10-H025
36.32426478,32.29531406,D04-B10-H026
36.324184,32.29513007,D04-B10-H027
36.32439948,32.29511612,D04-B10-H029
36.32440184,32.29524427,D04-B10-H030
36.32446611,32.29520285,D04-B10-H031
36.32451971,32.29533516,D04-B10-H032
36.32475338,32.29530656,D04-B10-H033
36.32467974,32.29519376,D04-B10-H034
36.32450726,32.29491519,D04-B10-H037
36.32458619,32.29487184,D04-B10-H038
36.3247407,32.29484281,D04-B10-H039
36.32485769,32.29510709,D04-B10-H042
36.32509859,32.29517767,D04-B10-H044
36.32497671,32.29492874,D04-B10-H046
36.32490342,32.29479519,D04-B10-H047
36.32508866,32.2946831,D04-B10-H048
36.32542489,32.29509987,D04-B10-H053
36.32532421,32.29497551,D04-B10-H054
36.3252546,32.29478226,D04-B10-H056
36.32534921,32.29482501,D04-B10-H059
36.32546838,32.29498835,D04-B10-H061
36.32551068,32.29483156,D04-B10-H063
36.32540066,32.29464915,D04-B10-H065
36.32539879,32.29455584,D04-B10-H066
36.32556123,32.29454445,D04-B10-H067
36.32567807,32.29463545,D04-B10-H068
36.32571698,32.29471976,D04-B10-H069
36.32317921,32.29554709,D04-B11-H001
36.32309033,32.29558739,D04-B11-H002
36.32302644,32.29556697,D04-B11-H003
36.32293993,32.29535292,D04-B11-H005
36.32279676,32.29547353,D04-B11-H006
36.3228284,32.29556448,D04-B11-H007
36.32269392,32.29551662,D04-B11-H010
36.32262456,32.29545491,D04-B11-H011
36.32260539,32.29555764,D04-B11-H012
36.32250899,32.29567722,D04-B11-H015
36.32246627,32.29558743,D04-B11-H016
36.32234612,32.29564459,D04-B11-H017
36.322355,32.29570318,D04-B11-H018
36.3224015,32.29590492,D04-B11-H020
36.32221884,32.2959549,D04-B11-H021
36.32219666,32.29574709,D04-B11-H023
36.32194601,32.29575097,D04-B11-H024
36.32198752,32.29582959,D04-B11-H025
36.32186414,32.29577581,D04-B11-H027
36.32174114,32.29577686,D04-B11-H028
36.32162775,32.2960563,D04-B11-H031
36.32159633,32.29585448,D04-B11-H032
36.32144752,32.29586922,D04-B11-H033
36.3213664,32.29616942,D04-B11-H035
36.32129461,32.29618279,D04-B11-H036
36.32122715,32.29603865,D04-B11-H037
36.32092554,32.29610353,D04-B11-H038
36.32089336,32.29600638,D04-B11-H039
36.32079738,32.29621522,D04-B11-H040
36.32066515,32.29624491,D04-B11-H041
36.32065631,32.29613465,D04-B11-H042
36.32053684,32.29614821,D04-B11-H043
36.32037506,32.2961661,D04-B11-H044
36.32042401,32.29624908,D04-B11-H045
36.32048214,32.296345,D04-B11-H046
36.32043212,32.29643487,D04-B11-H047
36.3203588,32.29636503,D04-B11-H048
36.32029188,32.29617976,D04-B11-H049
36.32024991,32.29623071,D04-B11-H050
36.32018303,32.2962425,D04-B11-H051
36.32034481,32.29646177,D04-B11-H053
36.32014964,32.29655906,D04-B11-H054
36.32012348,32.29648055,D04-B11-H055
36.32011771,32.2963859,D04-B11-H056
36.32002064,32.29640594,D04-B11-H057
36.32005163,32.29630795,D04-B11-H058
36.32004163,32.29624292,D04-B11-H059
36.31996208,32.29629563,D04-B11-H060
36.31974918,32.2963323,D04-B11-H061
36.31988092,32.29647449,D04-B11-H062
36.31995523,32.29660789,D04-B11-H063
36.31974118,32.29666409,D04-B11-H064
36.31972159,32.29654294,D04-B11-H065
36.3197006,32.29647188,D04-B11-H066
36.319593,32.29639032,D04-B11-H068
36.31948789,32.29642498,D04-B11-H069
36.31948882,32.29651344,D04-B11-H070
36.31953834,32.29658699,D04-B11-H071
36.31958917,32.29665391,D04-B11-H072
36.31963879,32.29670597,D04-B11-H073
36.32325989,32.29496329,D04-B12-H001
36.32317382,32.2948809,D04-B12-H002
36.3232356,32.29484722,D04-B12-H003
36.32302948,32.29461783,D04-B12-H004
36.32297853,32.29446531,D04-B12-H005
36.32293455,32.294316,D04-B12-H006
36.32330661,32.29441555,D04-B12-H009
36.3232295,32.29442719,D04-B12-H010
36.32336468,32.29462022,D04-B12-H011
36.32338463,32.29479039,D04-B12-H012
36.32347022,32.29475312,D04-B12-H013
36.3235064,32.29487925,D04-B12-H014
36.32365565,32.29483305,D04-B12-H015
36.32373862,32.29480912,D04-B12-H018
36.32437798,32.29455757,D04-B12-H019
36.32451295,32.29449223,D04-B12-H020
36.32467709,32.29446129,D04-B12-H021
36.3248252,32.29442328,D04-B12-H022
36.32499317,32.29438607,D04-B12-H023
36.32517298,32.29427324,D04-B12-H024
36.32517298,32.29427324,D04-B12-H024
36.32533248,32.29426044,D04-B12-H025
36.32528655,32.29416365,D04-B12-H026
36.32518314,32.29393594,D04-B12-H028
36.32513994,32.29383471,D04-B12-H029
36.32509789,32.29374291,D04-B12-H030
36.32508688,32.29358597,D04-B12-H031
36.32510494,32.293452,D04-B12-H033
36.32526867,32.29360137,D04-B12-H035
36.32535057,32.29373926,D04-B12-H036
36.32537629,32.29384823,D04-B12-H037
36.32542191,32.29391374,D04-B12-H038
36.32550713,32.29412966,D04-B12-H040
36.32553842,32.2942132,D04-B12-H041
36.32297192,32.29512346,D04-B13-H001
36.32297192,32.29512346,D04-B13-H001-77
36.32292205,32.29504431,D04-B13-H002
36.32275197,32.29488177,D04-B13-H003
36.32275197,32.29488177,D04-B13-H003
36.32275197,32.29488177,D04-B13-H003
36.32272719,32.29478807,D04-B13-H004
36.32269225,32.29467621,D04-B13-H005
36.32240853,32.29443055,D04-B13-H006
36.32245148,32.29454283,D04-B13-H007
36.3225258,32.29469953,D04-B13-H008
36.322577,32.29480174,D04-B13-H009
36.32260961,32.29490503,D04-B13-H010
36.3227801,32.29521596,D04-B13-H011
36.32266691,32.29525396,D04-B13-H012
36.32248971,32.29499776,D04-B13-H013
36.32246248,32.29489167,D04-B13-H014
36.32224169,32.2944859,D04-B13-H016
36.32225592,32.29459508,D04-B13-H017
36.32225521,32.29468452,D04-B13-H018
36.32227301,32.29478429,D04-B13-H019
36.32230552,32.29487014,D04-B13-H020
36.32232489,32.29495155,D04-B13-H021
36.32242707,32.2952034,D04-B13-H022
36.32255795,32.29533797,D04-B13-H023
36.32245013,32.29535957,D04-B13-H024
36.32223068,32.29527072,D04-B13-H025
36.32228236,32.29536105,D04-B13-H026
36.32228968,32.29546485,D04-B13-H027
36.32207324,32.29542947,D04-B13-H028
36.32204827,32.29532216,D04-B13-H029
36.32192589,32.29536421,D04-B13-H030
36.32197367,32.29548733,D04-B13-H031
36.32182043,32.29555886,D04-B13-H032
36.32179777,32.29546769,D04-B13-H033
36.32176672,32.29540629,D04-B13-H034
36.32142803,32.29513618,D04-B13-H035
36.32144247,32.2952058,D04-B13-H036
36.3214662,32.29529054,D04-B13-H037
36.32156666,32.29550799,D04-B13-H038
36.32163445,32.29559447,D04-B13-H039
36.32143495,32.29564994,D04-B13-H040
36.32138434,32.29556911,D04-B13-H041
36.32130968,32.29537144,D04-B13-H042
36.32128927,32.29529072,D04-B13-H043
36.32121664,32.29531926,D04-B13-H044
36.32124845,32.29523436,D04-B13-H045
36.32082906,32.29484232,D04-B13-H046
36.32103294,32.29516637,D04-B13-H047
36.32105177,32.29527293,D04-B13-H048
36.32106241,32.29537438,D04-B13-H049
36.32125748,32.29559688,D04-B13-H050
36.32116735,32.29563379,D04-B13-H051
36.32120661,32.29572046,D04-B13-H052
36.3209705,32.29563553,D04-B13-H053
36.32085477,32.29557155,D04-B13-H054
36.32055037,32.29501639,D04-B13-H055
36.32045825,32.29503606,D04-B13-H056
36.32066183,32.29563826,D04-B13-H057
36.32073612,32.29569594,D04-B13-H058
36.32081062,32.29577126,D04-B13-H059
36.32072478,32.29581543,D04-B13-H060
36.32080581,32.29590154,D04-B13-H061
36.32058079,32.29595196,D04-B13-H062
36.32057038,32.29586738,D04-B13-H063
36.32053802,32.29579238,D04-B13-H064
36.32054081,32.2957154,D04-B13-H065
36.32051143,32.295624,D04-B13-H066
36.32031364,32.29509972,D04-B13-H067
36.32016993,32.29513748,D04-B13-H068
36.32045212,32.29570758,D04-B13-H069
36.32037641,32.29601345,D04-B13-H070
36.32032396,32.29591882,D04-B13-H071
36.32028592,32.29578816,D04-B13-H072
36.32027534,32.29570903,D04-B13-H073
36.32005077,32.29519584,D04-B13-H074
36.32014907,32.29588812,D04-B13-H075
36.32013347,32.29596758,D04-B13-H077
36.31999912,32.29602959,D04-B13-H078
36.31997493,32.2961235,D04-B13-H079
36.31988492,32.29600871,D04-B13-H080
36.31984982,32.29592773,D04-B13-H081
36.31976093,32.29590692,D04-B13-H082
36.31988467,32.2961451,D04-B13-H084
36.31971639,32.29619991,D04-B13-H085
36.31966828,32.29612583,D04-B13-H086
36.31962913,32.2959762,D04-B13-H087
36.31952076,32.29595023,D04-B13-H088
36.31954029,32.29602115,D04-B13-H089
36.31956939,32.29614788,D04-B13-H090
36.31960198,32.2962464,D04-B13-H091
36.31939205,32.29631696,D04-B13-H092
36.31942173,32.29618566,D04-B13-H093
36.31934719,32.29590781,D04-B13-H095
36.31926783,32.29583805,D04-B13-H096
36.31925006,32.2957911,D04-B13-H097
36.31925975,32.29563787,D04-B13-H098
36.31922433,32.29555592,D04-B13-H099
36.31920598,32.29546319,D04-B13-H100
36.31912818,32.29549224,D04-B13-H101
36.3190886,32.29558631,D04-B13-H102
36.31913347,32.29569889,D04-B13-H103
36.31920261,32.29585769,D04-B13-H104
36.31923503,32.29593119,D04-B13-H105
36.31925708,32.29607633,D04-B13-H106
36.31928379,32.29617942,D04-B13-H107
36.31916885,32.29637449,D04-B13-H108
36.31914165,32.29622877,D04-B13-H109
36.31906688,32.29611367,D04-B13-H110
36.3189951,32.29599985,D04-B13-H111
36.31895173,32.29577859,D04-B13-H112
36.3189181,32.2957152,D04-B13-H113
36.31890759,32.29549502,D04-B13-H114
36.33120531,32.30020913,D05-B01-H001
36.33106701,32.30011456,D05-B01-H002
36.33101352,32.29992155,D05-B01-H003
36.3309338,32.29984245,D05-B01-H004
36.33088873,32.29966579,D05-B01-H005
36.33084891,32.29956297,D05-B01-H006
36.33076605,32.29963855,D05-B01-H008
36.33081085,32.29975372,D05-B01-H009
36.33083879,32.2999364,D05-B01-H010
36.33092707,32.30003221,D05-B01-H011
36.33110232,32.30026621,D05-B01-H012
36.33096332,32.30022224,D05-B01-H013
36.33080403,32.30022008,D05-B01-H014A
36.33080403,32.30022008,D05-B01-H014B
36.33067504,32.30008339,D05-B01-H015
36.33064222,32.29999745,D05-B01-H016
36.33060546,32.29990638,D05-B01-H017
36.33055692,32.29983351,D05-B01-H018
36.33059968,32.29970977,D05-B01-H019
36.33051942,32.29972929,D05-B01-H020
36.3304749,32.29967399,D05-B01-H021
36.33048072,32.29957962,D05-B01-H022
36.33027004,32.29974483,D05-B01-H023
36.33028758,32.2998348,D05-B01-H024
36.33032615,32.29990917,D05-B01-H025
36.33040738,32.30002797,D05-B01-H026A
36.33040738,32.30002797,D05-B01-H026B
36.33048459,32.30023665,D05-B01-H028
36.33058833,32.30032096,D05-B01-H029
36.33041232,32.30044281,D05-B01-H030
36.33031229,32.30033008,D05-B01-H031
36.33021738,32.30008431,D05-B01-H033
36.3301843,32.29985347,D05-B01-H035
36.32993,32.29974346,D05-B01-H036
36.33002978,32.29985151,D05-B01-H037
36.33002747,32.29993732,D05-B01-H038
36.32995294,32.29996019,D05-B01-H039
36.33001611,32.30004071,D05-B01-H040A
36.33001611,32.30004071,D05-B01-H040B
36.33005572,32.30011354,D05-B01-H041
36.33007091,32.30015727,D05-B01-H042
36.33010076,32.30026838,D05-B01-H043
36.33014705,32.30031769,D05-B01-H044
36.33017912,32.30040864,D05-B01-H045
36.33019202,32.30046812,D05-B01-H046
36.33031108,32.30054829,D05-B01-H047
36.3302218,32.30056162,D05-B01-H048A
36.3302218,32.30056162,D05-B01-H048B
36.3301003,32.30059908,D05-B01-H049
36.33005476,32.30047389,D05-B01-H050
36.33000169,32.30036627,D05-B01-H051
36.32997547,32.30031241,D05-B01-H052(TENT)
36.32994803,32.30024615,D05-B01-H053
36.32990698,32.30016052,D05-B01-H054
36.32986647,32.30010713,D05-B01-H055
36.32981858,32.29998799,D05-B01-H056A
36.32981858,32.29998799,D05-B01-H056B
36.32971533,32.29995494,D05-B01-H057
36.3297347,32.30003167,D05-B01-H058
36.32973395,32.30009817,D05-B01-H059
36.32978964,32.30017437,D05-B01-H060
36.3299017,32.30040567,D05-B01-H062
36.32993139,32.30047366,D05-B01-H063
36.32996752,32.30056371,D05-B01-H064
36.32999703,32.30065839,D05-B01-H065
36.32988655,32.30066922,D05-B01-H066
36.32983035,32.30051827,D05-B01-H068
36.32981085,32.30044405,D05-B01-H069A
36.32981085,32.30044405,D05-B01-H069B
36.32978015,32.3003651,D05-B01-H070
36.3297099,32.30018202,D05-B01-H072
36.32942967,32.2999677,D05-B01-H073A
36.32942967,32.2999677,D05-B01-H073B
36.32947377,32.30005588,D05-B01-H074A
36.32947377,32.30005588,D05-B01-H074B
36.32950934,32.30016175,D05-B01-H075
36.32957342,32.30025454,D05-B01-H076
36.32964195,32.30038491,D05-B01-H077
36.32970234,32.30049634,D05-B01-H078
36.3297236,32.30059758,D05-B01-H079
36.32975645,32.30069667,D05-B01-H080
36.32955061,32.30077795,D05-B01-H081
36.32950521,32.30063603,D05-B01-H082
36.32950309,32.30056516,D05-B01-H083
36.32944844,32.30048448,D05-B01-H084
36.32938204,32.30040942,D05-B01-H085
36.32932287,32.30004389,D05-B01-H088A
36.32932287,32.30004389,D05-B01-H088B
36.3290925,32.30011482,D05-B01-H089
36.32915937,32.3002822,D05-B01-H090
36.32933643,32.30078768,D05-B01-H095
36.32915902,32.30083887,D05-B01-H096
36.32915902,32.30083887,D05-B01-H096
36.32908235,32.3007339,D05-B01-H097
36.32908492,32.30063815,D05-B01-H098
36.32895805,32.30050598,D05-B01-H099
36.32888144,32.30042681,D05-B01-H100
36.32894297,32.30016861,D05-B01-H102
36.3287044,32.30018869,D05-B01-H104A
36.3287044,32.30018869,D05-B01-H104B
36.32865115,32.30038432,D05-B01-H106
36.32875307,32.30049577,D05-B01-H107
36.32887551,32.30073583,D05-B01-H109
36.32892048,32.30089666,D05-B01-H110
36.3289473,32.30096832,D05-B01-H111
36.32884234,32.30098836,D05-B01-H112
36.32881093,32.30089441,D05-B01-H113
36.32874737,32.30075627,D05-B01-H114
36.32865771,32.30064126,D05-B01-H115
36.32860622,32.30057797,D05-B01-H116
36.32844841,32.30035432,D05-B01-H118
36.32838561,32.30028795,D05-B01-H119
36.3282288,32.30034422,D05-B01-H120
36.32826686,32.30043557,D05-B01-H121
36.32851744,32.30069335,D05-B01-H124
36.32857654,32.30083364,D05-B01-H125
36.32854508,32.30096887,D05-B01-H126
36.32868069,32.3010193,D05-B01-H127
36.33146546,32.30013861,D05-B02-H001
36.33133319,32.2999713,D05-B02-H002
36.33131606,32.29978542,D05-B02-H004
36.33124112,32.29957633,D05-B02-H005
36.33121962,32.2994765,D05-B02-H006
36.33112337,32.299392,D05-B02-H007
36.33122585,32.29935717,D05-B02-H008
36.3314262,32.29987516,D05-B02-H009
36.33146534,32.29995893,D05-B02-H010
36.3315535,32.30009414,D05-B02-H011A
36.3315535,32.30009414,D05-B02-H011A
36.3315535,32.30009414,D05-B02-H011B
36.33170165,32.30007118,D05-B02-H012
36.3316701,32.30002358,D05-B02-H013
36.33162044,32.29983136,D05-B02-H015
36.33159393,32.2997616,D05-B02-H016A
36.33159393,32.2997616,D05-B02-H016B
36.33159393,32.2997616,D05-B02-H016C
36.33149387,32.2995902,D05-B02-H017
36.33145171,32.29946499,D05-B02-H018
36.33139722,32.29939184,D05-B02-H019
36.33136305,32.29930118,D05-B02-H020
36.3314562,32.29926398,D05-B02-H021
36.33147674,32.29933043,D05-B02-H022
36.33197027,32.29991749,D05-B02-H028
36.33188643,32.2998287,D05-B02-H029
36.3318446,32.29976495,D05-B02-H030
36.33177492,32.29964704,D05-B02-H031
36.33174794,32.29958739,D05-B02-H032
36.33168061,32.29942946,D05-B02-H033
36.33161326,32.29928541,D05-B02-H034A
36.33161326,32.29928541,D05-B02-H034B
36.33170736,32.29925044,D05-B02-H035
36.33174171,32.29933557,D05-B02-H036
36.33178718,32.29944193,D05-B02-H037
36.33212651,32.29982396,D05-B02-H039
36.33212719,32.29970364,D05-B02-H040
36.33210108,32.29960189,D05-B02-H041
36.33205876,32.29952738,D05-B02-H042
36.33203881,32.29942508,D05-B02-H043
36.33197083,32.29924688,D05-B02-H045
36.33193015,32.29915638,D05-B02-H046
36.33190589,32.29906709,D05-B02-H047A
36.33190589,32.29906709,D05-B02-H047B
36.33201502,32.29915257,D05-B02-H048
36.3320542,32.29924129,D05-B02-H049
36.33209829,32.29934897,D05-B02-H050
36.33217084,32.29948075,D05-B02-H051
36.33218602,32.29955941,D05-B02-H052
36.33221009,32.2996385,D05-B02-H053
36.33224693,32.2997091,D05-B02-H054
36.33224256,32.29981788,D05-B02-H055
36.33243462,32.29980672,D05-B02-H056
36.332322,32.29957269,D05-B02-H058
36.33228928,32.29948925,D05-B02-H059
36.33228481,32.29937868,D05-B02-H060
36.33224088,32.29929598,D05-B02-H061
36.33219781,32.29922017,D05-B02-H062
36.33217103,32.29913488,D05-B02-H063
36.33223285,32.29900094,D05-B02-H065
36.33228946,32.29913043,D05-B02-H066
36.33233654,32.29919647,D05-B02-H067
36.33233654,32.29919647,D05-B02-H067A
36.3323615,32.29929191,D05-B02-H068
36.33243594,32.29943282,D05-B02-H069A
36.33243594,32.29943282,D05-B02-H069B
36.33249141,32.29952634,D05-B02-H070
36.33252176,32.29957899,D05-B02-H071
36.33259511,32.29971526,D05-B02-H072
36.33275724,32.29966233,D05-B02-H073
36.33271771,32.29957356,D05-B02-H074
36.33263406,32.29938284,D05-B02-H076
36.33257207,32.29927316,D05-B02-H077
36.33251789,32.29916415,D05-B02-H079
36.33247522,32.2990826,D05-B02-H080
36.33243163,32.2990125,D05-B02-H081
36.33259081,32.29890427,D05-B02-H082
36.33268493,32.29886442,D05-B02-H083
36.33271383,32.29895514,D05-B02-H084
36.3327193,32.29903835,D05-B02-H085
36.33272453,32.29916236,D05-B02-H086
36.33275854,32.29927765,D05-B02-H087
36.33278485,32.29934577,D05-B02-H088
36.33285125,32.29944537,D05-B02-H089
36.3328513,32.29954405,D05-B02-H090
36.33291378,32.29961536,D05-B02-H091
36.33306599,32.29954108,D05-B02-H092
36.3330307,32.29941017,D05-B02-H093
36.33298261,32.29930079,D05-B02-H094
36.33296139,32.29918502,D05-B02-H095
36.33293299,32.29908977,D05-B02-H096
36.33293615,32.29899659,D05-B02-H097
36.33289587,32.29890609,D05-B02-H098
36.33287141,32.29879162,D05-B02-H099
36.33312285,32.29929585,D05-B02-H100
36.33315374,32.29935853,D05-B02-H101
36.33310887,32.29940808,D05-B02-H102
36.33058256,32.29910467,D05-B03-H001
36.3306421,32.29921804,D05-B03-H002
36.33052783,32.29920601,D05-B03-H003
36.33042843,32.29928065,D05-B03-H004
36.33031552,32.29930679,D05-B03-H005
36.33004774,32.29933449,D05-B03-H008
36.32985768,32.29935268,D05-B03-H011
36.32980822,32.29947447,D05-B03-H012
36.32967028,32.29947012,D05-B03-H013
36.32950959,32.29950218,D05-B03-H014
36.32952831,32.29960462,D05-B03-H015
36.32928669,32.29967676,D05-B03-H016
36.32924273,32.29957274,D05-B03-H017
36.32918327,32.29970631,D05-B03-H018
36.32905834,32.29975517,D05-B03-H019
36.32895354,32.29979123,D05-B03-H020
36.32885462,32.29967326,D05-B03-H021
36.32864337,32.29969225,D05-B03-H022
36.32878548,32.29985651,D05-B03-H024
36.32861606,32.29988669,D05-B03-H025
36.32856993,32.29977373,D05-B03-H026
36.32844393,32.29984065,D05-B03-H027
36.32850394,32.29996156,D05-B03-H028
36.32839768,32.30000256,D05-B03-H029
36.32835809,32.29991747,D05-B03-H030A
36.32835809,32.29991747,D05-B03-H030B
36.32830218,32.29983573,D05-B03-H031
36.32809799,32.29992529,D05-B03-H032
36.32813363,32.29998703,D05-B03-H033
36.33083488,32.29897013,D05-B04-H001
36.33087111,32.29909312,D05-B04-H002
36.3309423,32.29919421,D05-B04-H003
36.33088566,32.29892036,D05-B04-H004A
36.33088566,32.29892036,D05-B04-H004B
36.33096532,32.29904513,D05-B04-H006
36.33121399,32.29901857,D05-B04-H008
36.33116114,32.29889122,D05-B04-H009
36.33122867,32.29883087,D05-B04-H010
36.33127529,32.29889834,D05-B04-H011
36.33132887,32.299035,D05-B04-H012
36.33147744,32.29890837,D05-B04-H013
36.33141251,32.29881058,D05-B04-H014
36.33153467,32.29873695,D05-B04-H015
36.33161746,32.29887814,D05-B04-H016
36.33166214,32.29871308,D05-B04-H017
36.33179707,32.29870631,D05-B04-H018A
36.33179707,32.29870631,D05-B04-H018B
36.33185728,32.2988368,D05-B04-H019A
36.33185728,32.2988368,D05-B04-H019B
36.33185728,32.2988368,D05-B04-H019C
36.33185728,32.2988368,D05-B04-H019D
36.3320486,32.2987814,D05-B04-H020
36.33195796,32.29858732,D05-B04-H022
36.33220797,32.29853951,D05-B04-H023A
36.33220797,32.29853951,D05-B04-H023B
36.33224347,32.29870157,D05-B04-H024A
36.33224347,32.29870157,D05-B04-H024B
36.33253528,32.29866323,D05-B04-H025
36.33251572,32.2985831,D05-B04-H026
36.33246703,32.29851099,D05-B04-H027
36.3324306,32.29842616,D05-B04-H028
36.33255791,32.29839033,D05-B04-H029
36.33259687,32.29845641,D05-B04-H030
36.33274737,32.29850761,D05-B04-H032
36.33288245,32.29821513,D05-B04-H034
36.33291257,32.29831903,D05-B04-H035
36.33297242,32.29841197,D05-B04-H036
36.33034411,32.2986155,D05-B05-H001
36.33034411,32.2986155,D05-B05-H001
36.33037999,32.29869406,D05-B05-H002
36.33037999,32.29869406,D05-B05-H002
36.33046326,32.29882641,D05-B05-H003
36.33046326,32.29882641,D05-B05-H003
36.33037397,32.29895695,D05-B05-H004
36.33037397,32.29895695,D05-B05-H004
36.33035679,32.29886965,D05-B05-H005
36.33032172,32.29878695,D05-B05-H006
36.33027477,32.29870113,D05-B05-H007
36.3301448,32.2986921,D05-B05-H008
36.3301448,32.2986921,D05-B05-H008
36.33018406,32.29879126,D05-B05-H009
36.33022843,32.29889977,D05-B05-H010
36.33022843,32.29889977,D05-B05-H010
36.33010474,32.29897256,D05-B05-H011
36.33010474,32.29897256,D05-B05-H011
36.33006459,32.2988282,D05-B05-H012
36.33006459,32.2988282,D05-B05-H012
36.33002817,32.29873548,D05-B05-H013A
36.33002817,32.29873548,D05-B05-H013B
36.32992976,32.29878543,D05-B05-H014
36.32992976,32.29878543,D05-B05-H014
36.3299832,32.29891724,D05-B05-H015
36.3299832,32.29891724,D05-B05-H015
36.33001084,32.29901828,D05-B05-H016
36.33001084,32.29901828,D05-B05-H016
36.32983848,32.29894398,D05-B05-H017
36.32983848,32.29894398,D05-B05-H017
36.32979041,32.29885222,D05-B05-H018
36.32979041,32.29885222,D05-B05-H018
36.32967665,32.298892,D05-B05-H019
36.32975738,32.2989982,D05-B05-H020
36.32975738,32.2989982,D05-B05-H020
36.32981759,32.29911302,D05-B05-H021
36.32981759,32.29911302,D05-B05-H021
36.32961914,32.29913501,D05-B05-H022
36.32962702,32.29905639,D05-B05-H023
36.32962702,32.29905639,D05-B05-H023
